company,label,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05
PS0000332559,0,3057.26,1127.93,4298.12,8770.91,5188.72,8846.99,3569.72,3259.06,1132.21,1956.07,7967.57,8656.04,3543.9,4825.09,2659.68,5280.83,8671.93,10387.06,11342.97,396.43,1451.09,1288.18,1362.62,2260.76,1254,1442.35,1336,1856.33,4825.06,2558.78,453.92,0,2575.48,2471.07,1752.59,1552.9,3125.35,2508.56,1921.72,2722.19,4933.56,6772.47,2328.4,1111.36,1503.45,2767.94,3549.87,2242.24,1043.23,2044.19,2228.1,1464.75,3941.5,7880.95,2415.89,184.45,591.24,4549.42,3736,1384.18,496.78,2767.59,1671.35,2583.09,9895.85,7777.95,10362.44,530,770.35,7832.36,2916.86,3142.26,539.35,1258.6,2275.38,3617.41,7901.28,6927.33,7110.8,708.51,0,3609.5,5520.03,2276.63,3056.45,1638.79,4620.04,4614.38,7498.63,12357.06,3275.33,888.53,319.6,6506.66,9056.75,10831.46,7782.45,860.21,9378.85,4051.4,9700.28,10515.71,10232.29,7798.96,260.78,2201.71,10048.49,8744.88,5169.19,900.56,7177.64,5196.73,14604.41,11261.17,13477.64,3360.02,162.75,4178.53,8152.26,4587.57,7128.24,1834.77,4895.1,7334.69,9313.16,7184.52,5780.15,6530.02,0,699.6,13688.52,8119,10962.77,5076.96,10462.55,8345.78,18301.49,7829.87,13084.97,7248.93,120,1345.76,8038.51,3406.12,7605.96,1181.2,6386.94,12410.81,13960.77,12439.88,19745.36,0,0,1999.12,16897.93,8504.06,13185.23,1330.64,13540.25,10403.1,12436.4,13000.61,15842.61,5189.41,0,1430.83,12080.72,14942.06,14878.9,1193.35,15287.02,6950.57,11957.3,18337.16,18037.41,1159.59,0,1445,13446.93,4988.17,12563.93,4073.1,8168.57,6770.95,7382.45,10752.22,14925.28,536.25,3978.55,2842.41,11432.34,18480.69,19790.61,4506.96,31485.45,13792.67,18598.55,20380.86,35619.36,2607.9,1466.84,4156,16224.41,13032.99,12062.64,10624.97,22637.67,2895.31,6342.31
PS0000333377,0,27707.61,19059.31,22504.77,18194.03,21056.06,20451.43,23868.28,15847.25,18674.37,13645.59,19805.31,23212.4,11418.53,12419.59,18096.59,12758.88,25798.83,25819.1,30879.09,27556.41,10317.96,17975.27,18988.85,26852.87,35227.61,21715.24,28606.84,21508.33,33162.23,39142.74,41888.65,27320.89,29722.93,27470.89,39290.56,17047.4,24247.55,23151.98,30448.81,30352.88,32343.17,24821.51,25259.04,38236.52,20236.42,10742.88,30503.77,45039.96,25340.06,17514.95,23927.31,23703.36,32227.03,52838,21774.16,23446.56,20944.09,46975.56,44229.17,43126.56,20740.88,36382.32,19483.36,35430.77,46253.38,30792.72,36178.05,22876.05,28671.95,59318.17,27989.85,43398.36,7881.83,26637.92,18412.86,24877.11,22870.58,44639.76,33124.15,25424.48,12334.92,13073.48,19915.32,73026.33,23749.82,19788.4,27191.04,44440.77,41745.49,105208.26,34137.61,46632.17,19617.02,13892.72,26290.2,51929.62,33305.2,37193.27,50562.45,36490.72,46708.45,54266.83,38130.61,92885.12,66059.85,15837.28,25765.28,94952.84,39875.13,32168.73,37079.93,69317.73,76915.48,52217.48,77302.87,18883.16,21614.72,20592.94,115623.4,30436.45,80531.44,28005.05,97245.9,21800.99,76584.25,90106.12,110859.35,16430.14,20776.6,19500.52,91859.52,88852.4,75443.54,72717.37,90454.14,61297.86,89189.98,81610.72,112052.41,48585.94,45044.69,34320.84,118205.26,64552.34,78983.72,42010.52,71260.16,47960.61,83194.04,91492.61,95282.84,38950.6,33490.74,29577.36,132150.96,57343.92,136091.31,35599.02,82143.73,76698.26,91939.17,57482.42,107098.73,46152.75,30664.92,31668.7,76171.55,86976.52,94980.91,32942.46,86577.66,70655.67,79455.34,73129.21,118225.94,36511.71,33413.86,32018,93873.29,85375.98,113296.11,24591.13,86108.12,61239.68,79121.85,80303.06,123740.82,24406.66,26496.8,33079.24,107988.89,100908.29,136652.18,46985.25,76280.32,110667.01,84050.23,136132.78,140977.03,49269.65,21486.28,43731.12,188889.54,115555.54,173987.24,26649.79,79998.19,111307.65,45662.69
PS0000333426,0,82314.22,31710.71,44236.61,30127.25,39602.36,39216.99,263505.39,229277.67,125239.31,157717.75,200686.68,529575.67,115534.56,137917.44,113101.48,51363.14,73187.72,77382.29,151250.99,275858.69,246182.32,155784.93,190717.05,509226.29,109711.37,94278.78,49960.82,175196.24,190537.94,205608.2,110758.36,131376.66,298221.88,89241.12,404985.38,707399.83,92254.74,163857.09,115804.45,27662.07,121115.18,115831.04,191739.79,168321.74,159267.46,264400.79,291062.95,633037.99,56507.34,248967.57,169890.96,248646.39,165278.96,362522.85,213517.06,247710.34,239084.18,307475.3,208972.4,432412.04,118544.76,154021.12,130963.25,52774.27,173136.82,121118.31,282834.1,180493.27,132861.8,309077.22,127248.11,455976.16,75546.08,76557.98,186367.85,450557.74,183821.62,364397.78,362209.67,318407.1,306935,348448.99,276557.41,599524.22,42059.39,49564.9,234665,136934.02,171600.05,148300.06,180241.78,156825.36,224517.23,105028.18,147737.58,565453.96,114082.62,40770.1,71491.38,230307.73,339460.12,194463.95,117507.91,224526.97,239932.59,180853.04,361388.74,502958.49,140955.65,205119.9,287880.23,166498.43,176287.43,206991.91,195562.68,258646.94,142891.24,209890.02,189837.8,502632.81,108733.41,50757.69,102039.62,141884.84,105602.29,145967.74,136382.71,151958.12,134200.34,163951.65,409345.39,376337.45,174574.48,43505.27,106402.83,93712.6,123559.54,131397.7,164725.99,154229.83,99229.75,100538.42,308064.53,531175.45,227591.04,90731.87,38206.59,97386.91,74444.55,116141.35,360671.21,105798.44,270519.62,256500.44,547748.87,641293.06,232316.21,101967.36,75251.87,62409.3,187049.5,125120.26,170394.6,209139.23,223656.02,239791.55,343161.97,814817.86,106688.1,63793.42,169803.97,124183.65,187134.67,152447.96,202674.98,208270.88,148628.4,141991.32,167401.93,612012.42,145227.35,89221.6,144973.99,177250.08,179985.56,186729.15,227263.59,127128.89,176454.33,189239.24,327457.99,932650.15,135878.25,92887.12,102743.04,105724.59,122094.83,120506.4,288088.97,148776.74,166006.26,261657.83,254846.34,611498.81,171992.72,153662.13,154295.17,89371.39,14850.23
PS0000335044,0,0,0,0,4172.93,1685.1,2468.48,7079.96,0,4609.7,0,0,7770.07,6015.77,0,8320.81,0,5011.68,1723.42,3275.75,6230.18,10131.72,4172.93,2487.06,56488.57,3328.93,3470.74,0,957.52,9458.5,0,9662.2,0,15699.27,0,4326.47,38877.66,4839.2,0,4839.2,3394.68,3338.34,5491.21,9814.72,4830.16,0,1576.75,9012.99,34635.29,0,4908.38,3721.3,4908.38,9653.98,3867,0,556.2,10055.14,7000,12087.52,80204.85,5534.62,0,5000,16068,6376,13666.46,0,5000,5460.69,3795.78,15636.75,23597.36,0,6765.17,6800,21530.4,37.58,0,13129.89,2064,0,7278,0,45528.9,0,4320.33,3218.41,6436.82,6436.82,3218.41,10218.41,0,20392,4118.41,18000,32460.18,0,3218.41,3218.41,3218.41,3218.41,18921.26,0,7049.15,10598.23,5299.08,26294.15,11397.04,5299.15,5299.15,5299.15,0,5299.15,5299.15,7099.15,8899.95,0,5299.15,20598.3,33341.5,5074.59,5074.59,5074.59,5074.59,5074.59,5074.59,5074.59,5074.59,7074.59,8778.72,27743.99,10343.93,5074.59,5074.59,0,5074.59,10149.18,5074.59,0,4874.59,4280,13574.59,5909,35327.35,53.2,9013.4,5340.69,0,0,9560.46,4780.23,495.32,9560.46,3005.24,10846.11,30856.36,4911.53,4884.25,52,9560.5,4780.25,4780.25,4780.25,25130.25,4780.25,2680,11160.5,6676.83,4769.25,0,9538.5,4769.25,4797.31,4769.25,4769.25,5319.25,4769.25,4769.25,4769.25,29992.35,4769.25,4769.25,4769.25,4769.25,23299.25,6769.25,4769.25,4769.25,4769.25,19054.46,4769.25,16155.37,4869.19,4869.19,4989.19,0,4869.19,0,26602.38,9738.38,4869.19,250,4869.19,4507.56,6119.19,0,4869.19,4869.19,4869.19
PS0000335390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76969.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25375.51,0,31810.42,7091.12,0,21211.96,30104.04,0,88188,52541.72,52913.48,45839.03,31034.96,19289.27,13641.26,0,9424.24,20175.01,0,61193.78,41395.1,0,98506.09,50660.13,0,56079.16,10926.23,0,12333.04,10925.05,14587.71,34897.87,40584.5,51186.3,56587.46,54508.48,51442.27,25524.69,24367.67,10487.13,7727.48,8446.68,9256,17753.4,37576.08,42646.76,45366.18,45113.07,41922.17,32059.88,19856.45,8802.88,7662.83,8323.21,42434.01,26140.41,0,74799.96,0,68914.5,40348.08,0,24342.5,0,7078.78,26069.97,25589.32,0
PS0000336961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24285.52,0,0,0,0,0,301.94,275476.7,123919.5,89550.55,204592.83,132606.55,128814.86,49221.63,49484.45,64971.8,26578.12,6976.92,58121.86,228257.45,385852.43,249069.12,428105.94,240604.53,106606.44,801649.63,24574.22,42096.48,31411.67,86825.37,468561.39,258777.89,155171.47,286742.77,198840.18,114172.62,341578.52,128648.5,109896.17,30837.37,116430.07,263682.2,195039.99,271819.75,212285.37,331643.72,174600.47,313208.31,715797.18,228243.78,118585.3,239880.32,240954.7,141390.52,229982.04,136421.71,92446.59,65017.2,77904.33,50665.49,154358.14,53232.98,43051.5,117371.5,66829.72,88140.07,40846.49,40005.59,49883.64,72787.2,72999.02,71436.68,125205.86,12103.26,13173.99,16313.01,17512.55,51057.28,86596.45,302373.88,123355.02,132729.88,86032.01,86459.34,108257.07,14552.17,41508.85,24797.32,50425.8,25500.4,69634.08,31642.07,12937.58,128602.14,151080,5483.55,10725.14,91800.4,0,1969.1,6846.86,0
PS0000338616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.59,252.82,0,0,388.33,612.29,2907.59,599.9,0,236.95,657.94,536.7,484.11,453.26,1511.53,1030.21,2969.95,1215.2,3377.44,2774.06,0,0,3007.39,582,1504.4,970.97,1383,486.6,5243,808.69,2158.7,795.8,0,0,5731.5,784,3190.5,486.43,1246.31,1786.25,3960.2,2593.33,2136.52,2128.51,0,1153.63,5109.27,3092.92,3804.82,483.34,9324.35,1080.63,5877.77,2278.17,4556.77,2577,325.05,1052.02,3050.21,16030.59,14590.91,17376.88,24171.31,19483.85,38154.9,23637.94,19657.09,28757.15,18339.87,799.16,5167.39,30961.73,27318.29,21379.55,24604.55,26626.97,24324.6,30548.58,23015.99,48019.93,899.05,354.75,6250.96,50588.13,2128.82,42305.94,1956.53,44054.07,31957.14,82673.95,3904.41,64876.11,12964.72,375.94,8760.96,42319.07,38263.74,73676.34,3454.8,44496.38,34026.15,45954,46409.88,66160.08,13609.18,1465.42,10260.62,37306.67,17877.23,64216.61,15512.92,32407.98,40129.38,51949.02,21379.5,46838.08,28659.63,2097.4,10772.22,37331.2,28734.56,60711.99,1116.93,35263.15,30633.95,58236.03,21521.21,66362.34,3345.37,2017.4,8492.3,20973.83,18220.8,30778.59,2601.12,25175.95,28126.83,31768.79,7782.64,35235.83,2098,1986.45,9135.46,23923.7,21328.6,35792.4,2374.63,22550.24,22871.25,23721.85,22257.8,24993.51,20750.12,2568.61,6480.6,24585.81,21089.54,34936.89,5254.58,26632.93,22565.26,45042.87,9038.22,37520.84,6739.14,409.08,13128.39,51899.84,5908.6,40893.7,2574.22,25762.53,30096.54,3487.15
PS0000339053,0,1832.75,1832.75,1832.75,1832.75,1832.75,1665.06,0,1804.8,2218.76,16128.39,3018.62,1804.81,1804.81,1804.81,1804.81,1952.41,2007.76,2842.35,2426.72,2007.76,2007.76,2007.76,2007.76,2007.76,0,0,0,79.29,0,12376.88,4041.06,1768.12,1768.12,1768.12,1768.12,2022.05,606.74,5840.64,437.74,6234.35,0,3510.68,7886.2,1755.34,15428.35,1755.34,2091.68,1755.34,1755.34,7339.62,1755.34,1306.02,1813.89,1813.89,1813.89,1813.89,17777.89,1813.89,2313.89,6941.89,1813.89,3290.69,2453.89,2036.15,2036.15,2597.35,2402.89,36538.71,2652.11,9442.06,2064.39,2056.15,2135.09,3487.82,9009.19,2036.15,2036.15,17262.59,3341.23,3299.73,2036.15,12794.86,8016.88,35255.18,2463.82,3386.03,2399.31,3769.23,2399.31,25794.18,2399.31,13061.29,4875.1,6422.6,10148.04,3541.04,4266.97,2406.97,3822.14,5619.4,2406.97,34793.13,2406.97,9200.57,9750.06,5352.55,15536.81,12702.39,2456.97,3866.97,4272.7,11,23743.86,1342.86,14539.13,5857.9,11987.19,11586.09,17612.29,9084.22,2842.12,3397.12,5310.39,9922.73,10556.1,14416.58,7556.64,15153.33,3811.85,10884.35,5853.39,10186.56,5875.43,9998.74,5969.14,3149.02,5857.58,11233.72,13493.84,11506.83,6367.53,13191.8,16765.11,7756.39,38128.01,4098.21,3300.88,7907.84,1653.22,1360.64,16460.09,8204.4,3077.88,19719.09,2699.9,69357.89,8060.93,2293.21,3847.9,4220.62,2465.78,14386.62,1345.78,34119.05,14982.42,1361.7,22231.84,2921.74,31219.1,29903.57,7569.01,6231.08,8084.07,13760.14,4045.48,15684.84,5693.21,4445.94,25952.33,3543.27,6212.13,5522.01,4543.82,8698.24,5684.86,4149.81,2721.07,17550.43,14403.51,1370.18,13466.18,24341.27,5432.69,1932.94,4832.28,13865.03,3116.46,3227.8,2117.86,1185.87,17325.19,25504.54,16127.17,3803.87,2250.13,6497.75,5990.23,6816.87,718.09
PS0000339711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8533.63,8631.1,8533.63,8844.97,8623.34,30686.62,12408.83,10334.26,15317.01,12669.44,12446.79,12287.84,12681.37,12376.9,12376.9,12658.85,12630.37,13536.39,9918,15903.88,12682.75,12925.4,12776.99,13109.2,13187.01,12969.38,12818,12840,13542.28,14557.63,12881,12968,13926.46,13751.89,13443,13784.13,14112.72,14873.74,14225,14327.52,14244,18088.14,15806.66,21718.66,15797.67,15183.11,15553.56,14341.04,14880.41,14757.8,12506,12812.99,14848.84,16744.66,16451.62,15500.9,18011.15,17928.93,15008.33,18299.87,16366.65,15096.38,16025.67,14606.14,19127.73,17212.66,15157.18,15321.42,19724.55,15423.33,19832.8,18374.08,14471,18093.9,14557.13,16208.58,17492.46,15023.86,19568.86,16939.57,14075.88,17600.26,14240.72,16191.4,15087.1,16856.33,13430,14546.84,15900.23,14402.54,17069.37,14638.78,14025.9,17272.08,14572.96,14108.32,15192.83,13963.28,14436.16,13106.01,14320.6,13874.69,16733.06,14387.28,13345.19,13670.03,14279.74,14750.31,15348.24,13752.17,13918.78,12935.75,13914.52,15358.75,14091.37,14239.67,15312.19,14547.57,13168.98,15811.37,15518.48,13187,15127.06,13695.5,17129.26,16672.1,13279.49,15402.72,16754.97,15019.02,15420.35,14874.98,14031.9,16908.93,13209,16195.39,15617.12,14046.35,17561.81,12489,13495.7,13858.41,13696.34,13347.17,13699.02,13376.31,12845,18717.09,13353.7,13703.88,13382.76,12923.04,13081.94,13074.28,14581.36,14523.19,13481.42,17144.62,17317.67,21923.37,18085.19,19736.2,17501.88,15868,29762.61,16958.64,16952.16,17803.54,17073.66,15853.02,16014.9,21868.41,14719.44,14898.78,17000.16,13896.8,14641.8,15018.47,14923.33
PS0000340781,0,102379.58,99592.62,81029.67,92894.79,70840.26,85482.91,83389.51,55703.39,92517.05,79242.22,88528.4,88988,73587.74,92572.32,88545.34,85020.48,84057.8,94733.36,83497.36,97302.97,75972.98,88864.82,87013.01,102116.65,88311.67,105369.74,95997.41,93315.12,106117.3,109177.99,106632.33,88543.38,110071.33,115511.21,93106.32,109798.9,106382.92,117668.83,104801.76,113844.61,99303.4,112975.22,120200.48,75362.2,139161.94,120246.42,118781.32,113658.35,106735,84837.01,111972.04,92778.99,143727.48,66515.15,182715.45,98147.26,56310.46,160349.96,122016,131073.15,125752.53,74063.92,159115.38,118534.06,117998.66,118968.31,128106.72,91636.54,136003.25,189261.08,84909.81,173328.21,151462.01,90044.73,183876.24,112805.14,79057.5,176980.08,136600.49,123073.38,105500.81,110721.45,121792.69,101454.78,85847.31,116241.85,141350.79,124883.99,121261.52,119145.58,121575.23,113912.87,112692.15,118166.45,118720.08,124015.59,131324.65,71575.85,149105.48,124536.39,100987.7,122292.72,70773.01,165351.02,102639.87,62436.66,154683.92,71345.52,151702.99,84605.7,136704.67,127603.92,111127.94,80452.73,143708.14,118679.46,67356.76,113145.85,104485.24,28012.17,167483.57,60657.41,121412.89,124605.93,111284.74,55932.34,135459.11,126841.59,95611.98,104617.47,73737.7,149769.3,116619.46,71865.65,138971.61,109945.68,101774.32,104510.51,119390.84,77357.15,148516.93,123463.8,69806.97,127883.07,112713.22,68284.56,140221.49,110287.81,67558.08,120459.44,112766.32,118655.76,86668.87,72271.16,111034.26,106144.5,41408.7,146559.28,111827.44,77005.79,143663.73,124169.15,60472.52,165913.48,113081.7,70167.02,158866.34,113492.67,107328.09,76089.66,135266.27,76748.88,148980.37,119114.41,107680.65,110246.15,67701.01,147814.83,119770.8,115314.41,114267.26,87799.66,157695.67,122665.24,129940.01,72399.2,176331.71,118976.61,66442.47,109906.16,129026.16,106540.18,109053.87,75360.33,129468.93,158322.57,145906.48,84686.36,169685.81,130063.55,124167.15,127280.1,131137.76,42458.42,212016.21,89883.38,175455.22,188625.61,90596.73
PS0000340953,0,72869.14,19315.17,1393.39,16764.18,23664.41,1334.68,0,33992.85,28324.85,378.58,33294.54,310.09,94671.65,36919.96,15452.74,3187.27,14483.38,16850.24,825.24,9414.85,1140,17942.74,6398.95,1725.54,17099.87,13879.12,3502.9,14872.44,11632.1,25984.64,17973.34,21793.97,1176.35,9053.67,11047.22,1810.72,27490.21,8698.9,1188.04,1824.15,15076.26,2042.61,24390.31,17214.88,20072.12,4390.04,2146.64,14736.45,14575.61,1650.62,673.88,708.86,5035.45,6172.16,16094.04,12821.51,9661.2,5123.86,11611.84,25114.06,1620.7,1576.25,2210.64,11078.45,8369.94,12893.52,12490.94,7131.4,14539.92,12866.27,16792.37,5756.54,6596.88,5014.8,823.9,4762.44,586.81,23562.75,14848.14,12800.58,18129.25,10270.62,19397.65,1034.64,15919.33,829.01,697.24,17309.07,15355.04,11946.25,20270.07,3810.4,1313.85,7547.53,417.03,990.99,29457.73,717.34,6231.32,3444.2,11663.04,12375.82,7154.54,6272.72,13174.39,1836.03,4457.89,6035.59,10473.34,1136.46,1241.62,0,12970.64,29802.74,412.06,12129.2,913.06,818.79,1136.6,14405.73,8901.76,1581.14,529.35,3492.68,7121.82,3945.08,4025.85,1692.35,4501.8,3557.56,13900.96,10309.57,21848.84,621.86,382.52,5346.14,2517.07,8756.63,12526.09,396.2,4368.83,9947.49,6648.5,9612.98,6404.77,624.54,644.72,4703.77,8828.8,1803.6,5763.31,346.7,3751.48,1219.26,5745.19,6230.03,291.78,1284.38,572.44,7289.34,3989.79,8813.97,1661.08,677.68,500.77,2855.19,3570.17,27884.38,1295.72,1566.93,39004.47,12131.56,3409.07,1464.8,22050.21,12234.97,3126.06,4588.33,14918.45,6421.59,8292.08,666.49,17674.71,12207.69,10903.54,3952.5,11365.4,395.09,3580.57,6780.15,8179.91,17427.17,0,901.54,10581.51,11283.92,400.06,23476,5448.53,0,291.66,4691.46,14178.59,15674.42,7365.45,610.78,13487.08,19799.1,329.44
PS0000341288,0,0,0,0,0,0,0,0,0,0,83.46,2873.46,261.91,625.94,1891.5,0,0,417.29,0,1548.16,2674.01,125.19,425.64,0,125.19,125.19,125.19,1179.81,375.56,3330,4373.08,125.19,4528.67,685.4,701.55,5162.78,2216.42,0,0,1489.28,0,4317.66,429.64,26786.18,1040.89,1129.69,0,2051.88,34321.48,1422,620.34,965.47,566.36,3660.18,4624.67,8730,4348.8,0,1080,1080,2538,4312.66,6513.6,468,4296.24,3780,4974.6,5514,12578.4,7520,1280,0,9951,0,9889.2,3403.2,7893.28,12076.4,30296.4,4604.4,8000.4,16034.44,15793.32,5623.77,13157.8,6000,6060,8085.6,14334.36,3978,16443.84,240,12148.08,14814.52,13171.4,12735.48,2947.56,3187.8,1947,35253,0,17628.79,18027.6,70098.6,1740,7557.6,13413.6,0,8215.2,0,594,5786,4095.72,12296.06,8757.89,564,7956,13826.4,400,16755.2,12281.28,5060.72,3128,2860.85,4365.36,4427.6,0,13489.2,427,0,0,2794.04,2342.4,1857.67,2434.8,4467.03,1951.51,13124.64,0,748.15,0,0,0,549,4673.82,0,0,0,2305.8,9365.61,1200.76,1281.12,0,3726.79,118119.73,7578.21,3874.35,176.9,1385.92,4112.01,2682.17,5471.27,4880.37,140808.09,4446.23,663.68,1714.1,2379,7374.21,0,9760,3882.04,0,0,2303.36,128143.36,777.14,0,0,2005.19,1231.96,0,0,0,2135,0,5870.64,0,0,0,0,0,2207.08,0,0,2135,0,0,0,0,2379,0,488,0,8214.9,0,0,0,0,0
PS0000341491,0,20000.15,8900.55,15951.05,14973.14,10130.46,13633.89,16805.03,6643.1,9439.6,7728.89,10052.98,13141.44,6764.32,7894.76,10770.57,16925.43,7197.67,8445.7,10623.78,9214.33,12339.89,12468.07,17073.72,17408.59,17864.69,12706.55,12848.59,18027.73,17419.97,16332.27,17612.22,14386.72,12126.83,12718.01,14122.72,20906.16,21012.49,12133.01,15007.35,14401.63,14475.25,12771.59,14929.29,9176.48,10935.01,11438,14681.64,12701.63,24124.38,7636.56,6645.18,15460.57,12670.24,11429.84,13221.38,12538.3,9631.61,9110.19,16012.15,17424.95,18769.75,15480.75,14806.25,13358.59,10832.08,17209.36,16196.47,9243.79,16895.72,14577.32,10887.97,21553.32,19023.72,15035.06,12163.16,16645.49,13192.02,13974.11,16643.08,15093.51,12080.31,14013.32,16597.62,25284.61,20551.69,11333.4,14859.82,16254.02,12592.37,17399.29,14201.38,9619.63,8260.9,8381.11,10384.43,10646.39,9743.77,12914.16,10199.13,9181.43,10603.2,8422.26,6662.37,7178.67,6692.55,9293.93,12684.48,12414.24,11329.87,5816.67,10894.35,9520.62,7814.31,10464.84,9476.98,25417.36,6612.86,20189.77,10502.74,10648.61,9991.79,2676.82,9089.98,4804.91,8190.98,5284.7,4496.82,1108.5,2307.7,2343.4,4962.88,4810.63,3990.09,0,0,0,0,0,0,0,0,115.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940.35,218.76,0,0,0,0,0,0,0,0,0,0,0,0,0
PS0000343056,0,28958.22,5046.82,3947.92,0,8427.51,20812.68,0,24933.81,0,16848.53,11170.3,571.27,36943.58,6086.15,3572.71,4073.17,20078.92,9013.22,238.65,11872.76,242.57,3459.18,241.82,470.29,12500.71,2803.11,1817.51,2576.43,19380.42,18283.49,7406.78,9417.52,1998.14,1944.24,4828.28,204.89,16086.1,3258.05,868.33,2124.6,7752.44,11662.26,20099.51,8279.12,415.47,407.27,250.08,22251.23,28773.87,2996.35,467.38,14081.41,7574.9,10224.32,12326.4,14465.91,4893.96,11377.06,15607.05,5174.48,1270.35,842.72,243.12,31650.41,6539.2,16007.58,8125.44,13409.55,5681.56,3498.27,8262.95,18011.22,8090.55,542.97,2758.32,11606.06,23447.58,18254.54,12585.59,13736.01,2231.09,1691.22,15888.02,7499.58,481.99,377.29,623.13,4932.62,11993.78,14848.44,21361.02,261.31,22559.15,5542.84,21020.07,715.67,25006.67,504.85,385.05,1917.85,7652.27,10650.54,7787.42,7994.29,1408.8,3047.8,3580.1,3705.33,3931.25,831.33,18099.18,8538.17,12373.12,456.77,3018.06,886.48,1085.06,354.75,11783.34,7269.17,1030.72,905.51,216.9,21620,5917.01,1998.56,200.95,7759.89,13075.52,505.1,5152.45,177.47,6140.28,614.39,260.89,247.41,13113.17,13723.69,4041.62,1275.92,973.51,2110.78,4272.33,5831.53,7039.22,968.7,278.56,1065.21,5890.32,4900.63,9844.15,5864.29,2053.02,1432.18,8948.85,5810.01,649.21,380.81,225.35,2438.18,4728.46,6059.27,5701.41,5007.08,775.53,571.71,4749.49,22385,421.9,486.7,20035.71,17343.78,12726.51,3095.39,4145.08,8941.11,866.18,7186.43,3420.61,6817.86,308.52,291.31,14875.94,12651.16,14722.33,4735.7,5843.47,4711.96,151.7,1039.62,9419.18,8203.46,0,825.36,18020.68,15008.36,13857.57,2393.13,7103.62,3264.54,1598,4523.22,2961.42,13364.87,3126.01,1474.16,11004.57,15491.5,12250.63
